© 2000-2024 QIAGEN. All rights reserved.

Ingenuity Canonical Pathways	 -log(p-value)	Ratio	z-score	Molecules	
p38 MAPK Signaling	4.43E-01	5.83E-02	-1.890	ATF4,CREB3,DDIT3,DUSP1,H3-3A/H3-3B,HMGN1,HSPB1	
Synaptic Long Term Depression	4.42E-01	5.56E-02	-2.646	GNA11,GNAI2,GNAS,HRAS,MAPK3,NT5C,PDIA3,PPP2R2D,PRDX6,RASD1,RRAS	
PIP3 activates AKT signaling	4.37E-01	5.71E-02	-2.828	BAD,CDKN1A,HBEGF,MAPK3,NR4A1,PDGFA,PDGFB,RHOG	
Renin-Angiotensin Signaling	4.34E-01	5.79E-02	-2.449	FOS,HRAS,JUN,MAPK3,PRKAR1A,RASD1,RRAS	
Arachidonic acid metabolism	4.3E-01	6.67E-02	NaN	GPX1,GPX4,PON2	
Neuroprotective Role of THOP1 in Alzheimer's Disease	4.24E-01	5.74E-02	NaN	HLA-A,HLA-E,HLA-G,HTRA1,PRKAR1A,PRSS23,YWHAE	
Tryptophan Degradation X (Mammalian, via Tryptamine)	4.23E-01	7.41E-02	NaN	AKR1A1,ALDH2	
Mitotic Prophase	4.2E-01	5.83E-02	-2.449	ARPP19,EMD,LMNA,MAPK3,PPP2R2D,SEC13	
VEGF Family Ligand-Receptor Interactions	4.17E-01	5.95E-02	-2.000	FOS,HRAS,MAPK3,RASD1,RRAS	
Apelin Pancreas Signaling Pathway	4.15E-01	6.52E-02	NaN	DDIT3,PRKAB1,PRKAR1A	
Neurotransmitter clearance	4.08E-01	1E-01	NaN	ALDH2	
POU5F1 (OCT4), SOX2, NANOG repress genes related to differentiation	4.08E-01	1E-01	NaN	TSC22D1	
Caspase activation via Dependence Receptors in the absence of ligand	4.08E-01	1E-01	NaN	DAPK3	
Prostanoid Biosynthesis	4.08E-01	1E-01	NaN	PTGES3	
Calcium Transport I	4.08E-01	1E-01	NaN	ANXA5	
Glyoxylate metabolism and glycine degradation	4.03E-01	7.14E-02	NaN	NDUFAB1,PDHB	
Glutamate Receptor Signaling	4.02E-01	6.06E-02	NaN	Calm1 (includes others),GNB2,GNG11,GNG5	
Role of IL-17F in Allergic Inflammatory Airway Diseases	4E-01	6.38E-02	NaN	ATF4,CREB3,MAPK3	
Ephrin A Signaling	4E-01	6.38E-02	NaN	CFL1,CFL2,RHOA	
Role of NFAT in Cardiac Hypertrophy	3.99E-01	5.36E-02	-2.530	Calm1 (includes others),GNAI2,GNAS,GNB2,GNG11,GNG5,HRAS,MAPK3,PDIA3,PRKAR1A,RASD1,RRAS	
G alpha (s) signalling events	3.95E-01	5.52E-02	-2.828	ADRB2,GNAI2,GNAS,GNB2,GNG11,GNG5,GNGT2,RAMP2	
Phase II - Conjugation of compounds	3.9E-01	5.97E-02	-2.000	ESD,MAT2A,MAT2B,TRMT112	
Collagen biosynthesis and modifying enzymes	3.9E-01	5.97E-02	-2.000	COL14A1,P4HA2,PPIB,SERPINH1	
NAFLD Signaling Pathway	3.86E-01	5.31E-02	-2.309	ATF4,BAX,BBC3,DDIT3,FOS,JUN,NFE2L2,PPP2R2D,PRKAB1,SOCS2,TNFSF12,XBP1	
Sphingolipid metabolism	3.85E-01	5.75E-02	-2.236	CERS2,GLTP,SMPD2,SPTSSA,VAPA	
FXR/RXR Activation	3.79E-01	5.35E-02	-1.897	APOE,DDIT3,GCLM,GSTM2,MGST3,Mt1,NFE2L2,PLTP,PRKAB1,TNFSF12	
Erythrocytes take up carbon dioxide and release oxygen	3.77E-01	9.09E-02	NaN	CA2	
Oleate Biosynthesis II (Animals)	3.77E-01	9.09E-02	NaN	CYB5A	
Pentose Phosphate Pathway	3.77E-01	9.09E-02	NaN	TALDO1	
Dolichyl-diphosphooligosaccharide Biosynthesis	3.77E-01	9.09E-02	NaN	DPM3	
Role of JAK1 and JAK3 in γc Cytokine Signaling	3.67E-01	5.8E-02	NaN	HRAS,MAPK3,RASD1,RRAS	
Cell Cycle: G1/S Checkpoint Regulation	3.67E-01	5.8E-02	-2.000	CDKN1A,PAK1IP1,RPL11,RPL5	
NR1H2 and NR1H3-mediated signaling	3.59E-01	6E-02	NaN	APOE,NR1H2,PLTP	
Role of Macrophages, Fibroblasts and Endothelial Cells in Rheumatoid Arthritis	3.53E-01	5.11E-02	NaN	ATF4,Calm1 (includes others),CEBPG,CREB3,CSNK1E,FOS,HRAS,JUN,MAPK3,NFKBIA,PDGFA,PDGFB,PDIA3,RASD1,RHOA,RRAS,TRAF5	
Wound Healing Signaling Pathway	3.52E-01	5.16E-02	-2.496	FOS,HBEGF,HRAS,IFNGR1,JUN,MAPK3,NFKBIA,PDGFA,PDGFB,RASD1,RRAS,TNFSF12,VIM	
Asparagine N-linked glycosylation	3.51E-01	6.45E-02	NaN	NUDT14,PDIA3	
Signaling by CSF1 (M-CSF) in myeloid cells	3.51E-01	6.45E-02	NaN	RPS27A,UBC	
Methylglyoxal Degradation III	3.51E-01	6.45E-02	NaN	AKR1A1,DHRS7	
Reversible hydration of carbon dioxide	3.49E-01	8.33E-02	NaN	CA2	
γ-glutamyl Cycle	3.49E-01	8.33E-02	NaN	GCLM	
Crosstalk between Dendritic Cells and Natural Killer Cells	3.46E-01	5.49E-02	NaN	ACTB,ACTG1,HLA-A,HLA-E,HLA-G	
HGF Signaling	3.41E-01	5.3E-02	-1.633	CDKN1A,FOS,HRAS,JUN,MAPK3,RASD1,RRAS	
Acetylcholine Receptor Signaling Pathway	3.34E-01	5.15E-02	-2.530	ATF4,Calm1 (includes others),CREB3,GNA11,GNAI2,MAPK3,NFE2L2,PDIA3,PRKAR1A,PSENEN	
Regulation of TP53 Activity through Phosphorylation	3.29E-01	5.38E-02	-2.236	CSNK2B,PIN1,PRKAB1,RPS27A,UBC	
Cytosolic iron-sulfur cluster assembly	3.23E-01	7.69E-02	NaN	CIAO2B	
UDP-N-acetyl-D-galactosamine Biosynthesis II	3.23E-01	7.69E-02	NaN	GNPDA2	
Activation of Matrix Metalloproteinases	3.2E-01	6.06E-02	NaN	CTSV,MMP15	
Erythropoietin Signaling Pathway	3.19E-01	5.11E-02	-1.000	BAD,FOS,HRAS,JUN,MAPK3,NFKBIA,RASD1,RRAS,TNFSF12	
IL-13 Signaling Pathway	3.08E-01	5.17E-02	-2.449	DUSP1,HBEGF,JUN,MAPK3,PDGFA,RHOA	
Antimicrobial peptides	3.06E-01	5.88E-02	NaN	ATOX1,PDZD11	
Pulmonary Healing Signaling Pathway	3.05E-01	5.03E-02	-2.530	CFL1,CFL2,HBEGF,HRAS,MAPK3,MMP15,NFKBIA,PRKAB1,RASD1,RRAS	
Aspirin ADME	3.01E-01	7.14E-02	NaN	BSG	
Leukotriene Biosynthesis	3.01E-01	7.14E-02	NaN	MGST3	
Phenylalanine Degradation IV (Mammalian, via Side Chain)	3.01E-01	7.14E-02	NaN	ALDH2	
Pre-NOTCH Expression and Processing	2.98E-01	5.26E-02	-2.000	JUN,LFNG,SNW1,TMED2	
Salvage Pathways of Pyrimidine Ribonucleotides	2.95E-01	5.15E-02	-2.236	CDK8,CMPK1,MAPK3,NME2,SGK1	
Oxytocin in Spinal Neurons Signaling Pathway	2.93E-01	5.71E-02	NaN	GNA11,NT5C	
Transcriptional Regulation by NPAS4	2.93E-01	5.71E-02	NaN	FOS,MAPK3	
Coagulation System	2.93E-01	5.71E-02	NaN	PLAT,PLAUR	
Synthesis of Prostaglandins (PG) and Thromboxanes (TX)	2.8E-01	6.67E-02	NaN	PTGES3	
Assembly of RNA Polymerase III Complex	2.8E-01	6.67E-02	NaN	GTF3C6	
Telomere Extension by Telomerase	2.8E-01	6.67E-02	NaN	HNRNPA2B1	
Striated Muscle Contraction	2.8E-01	5.56E-02	NaN	TMOD3,VIM	
MIF-mediated Glucocorticoid Regulation	2.8E-01	5.56E-02	NaN	MAPK3,NFKBIA	
ERCC6 (CSB) and EHMT2 (G9a) positively regulate rRNA expression	2.68E-01	5.41E-02	NaN	CBX3,MBD3	
Granzyme B Signaling	2.62E-01	6.25E-02	NaN	CYCS	
Chondroitin Sulfate Degradation (Metazoa)	2.62E-01	6.25E-02	NaN	HYAL2	
Glutaryl-CoA Degradation	2.62E-01	6.25E-02	NaN	PARK7	
Bile Acid Biosynthesis, Neutral Pathway	2.62E-01	6.25E-02	NaN	SCP2	
Metabolism of water-soluble vitamins and cofactors	2.61E-01	5.08E-02	NaN	CD320,CYB5A,PDZD11	
Fanconi Anemia Pathway	2.56E-01	5.26E-02	NaN	RPS27A,UBC	
Visual phototransduction	2.52E-01	5E-02	NaN	FNTA,NMT1,TTR	
GADD45 Signaling	2.52E-01	5E-02	NaN	CDKN1A,GADD45B,GADD45G	
PI Metabolism	2.49E-01	4.88E-02	-2.000	ARF1,GDE1,PIP4P1,RAB5A	
Formation of Fibrin Clot (Clotting Cascade)	2.45E-01	5.13E-02	NaN	C1QBP,PROCR	
MAP kinase activation	2.45E-01	5.13E-02	NaN	RPS27A,UBC	
Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)	2.45E-01	5.88E-02	NaN	HRAS	
Transcriptional regulation of pluripotent stem cells	2.45E-01	5.88E-02	NaN	KLF4	
Isoleucine Degradation I	2.45E-01	5.88E-02	NaN	ECHS1	
Dermatan Sulfate Degradation (Metazoa)	2.45E-01	5.88E-02	NaN	HYAL2	
Assembly of collagen fibrils and other multimeric structures	2.44E-01	4.92E-02	NaN	CD151,COL14A1,CTSV	
NCAM signaling for neurite out-growth	2.44E-01	4.92E-02	NaN	HRAS,MAPK3,PRNP	
Neurotransmitter release cycle	2.35E-01	5E-02	NaN	ARL6IP5,SLC38A2	
Transcriptional Regulation by VENTX	2.35E-01	5E-02	NaN	ANAPC11,UBE2S	
Branched-chain amino acid catabolism	2.29E-01	5.56E-02	NaN	ECHS1	
Formation of definitive endoderm	2.29E-01	5.56E-02	NaN	SOX17	
Superpathway of Geranylgeranyldiphosphate Biosynthesis I (via Mevalonate)	2.29E-01	5.56E-02	NaN	FDPS	
RET signaling	2.25E-01	4.88E-02	NaN	DOK4,PDLIM7	
GABA synthesis, release, reuptake and degradation	2.15E-01	5.26E-02	NaN	HSPA8	
γ-linolenate Biosynthesis II (Animals)	2.15E-01	5.26E-02	NaN	CYB5A	
Signaling by Hippo	2.01E-01	5E-02	NaN	YWHAE	
Class I peroxisomal membrane protein import	2.01E-01	5E-02	NaN	FIS1	
Valine Degradation I	2.01E-01	5E-02	NaN	ECHS1	
Neurovascular Coupling Signaling Pathway	-0E00	2.59E-02	-0.816	Calm1 (includes others),NT5C,PRDX6,PRKAR1A,RHOA,TBXA2R	
Pyroptosis Signaling Pathway	-0E00	4.26E-02	0.000	BAX,GAS5,PRKAR1A,RHOA	
CDX Gastrointestinal Cancer Signaling Pathway	-0E00	2.48E-02	-0.447	FOS,HBEGF,JUN,MAPK3,TNFSF12	
Macrophage Classical Activation Signaling Pathway	-0E00	3.7E-02	0.378	IFNGR1,NFKBIA,PDHB,PKM,SDHB,SDHD,TNFSF12	
Multiple Sclerosis Signaling Pathway	-0E00	4.5E-02	-2.530	BAX,DUSP1,GAS5,HLA-A,HLA-E,HLA-G,IFNGR1,MAPK3,PLP1,TNFSF12	
Pathogen Induced Cytokine Storm Signaling Pathway	-0E00	2.16E-02	-2.828	FOS,FTH1,FTL,IFNGR1,IRF7,JUN,MAPK3,TNFSF12	
Role of Chondrocytes in Rheumatoid Arthritis Signaling Pathway	-0E00	4.26E-02	-2.449	CEBPG,FOS,JUN,MAPK3,MMP15,PRKAB1	
Role of Osteoblasts in Rheumatoid Arthritis Signaling Pathway	-0E00	3.28E-02	-1.134	ACVRL1,ALPL,CSNK1E,CTSH,CTSV,MAPK3,MMP15,TNFSF12	
S100 Family Signaling Pathway	-0E00	3.5E-02	-4.811	ADRB2,ANXA2,ATF4,BSG,CACYBP,Calm1 (includes others),CDKN1A,COPS5,CREB3,FOS,GNA11,GPER1,HBEGF,IL10RB,ILK,JUN,MAPK3,MMP15,PDIA3,PLAT,PRKAR1A,RHOA,S100A10,S100A13,S100A16,S1PR1,TBXA2R	
Amyotrophic Lateral Sclerosis Signaling	-0E00	4.31E-02	-0.447	BAX,CYCS,GPX1,RAB5A,SSR4	
Fc Epsilon RI Signaling	-0E00	3.39E-02	NaN	HRAS,MAPK3,RASD1,RRAS	
IL-33 Signaling Pathway	-0E00	4.32E-02	-2.121	ATF4,CREB3,FOS,ICAM2,JUN,MAPK3,NFKBIA,PRKAR1A	
Activin Inhibin Signaling Pathway	-0E00	3.67E-02	-1.414	CDKN1A,FOS,JUN,MAPK3,NFKBIA,PMEPA1,RHOA,SOX17	
WNK Renal Signaling Pathway	-0E00	4.72E-02	NaN	ANAPC11,Calm1 (includes others),ELOC,LRRC8A,SGK1	
GABAergic Receptor Signaling Pathway (Enhanced)	-0E00	4.32E-02	-1.633	GNAI2,GNB2,GNG11,GNG5,PRKAR1A,SLC38A2	
Glutaminergic Receptor Signaling Pathway (Enhanced)	-0E00	4.62E-02	-3.873	ATF4,BAD,Calm1 (includes others),CREB3,EIF4E,GNAI2,GNAS,MAPK3,NAPA,PDIA3,PRDX6,PRKAR1A,SLC38A2,VAMP3,VTI1B	
NFKBIE Signaling Pathway	-0E00	4.45E-03	NaN	NFKBIA,TNFSF12	
LPS/IL-1 Mediated Inhibition of RXR Function	-0E00	3.11E-02	1.000	ALAS1,ALDH2,APOE,GSTM2,JUN,MGST3,NR1H2,PLTP	
G alpha (i) signalling events	-0E00	2.71E-02	-2.646	GNAI2,GNAS,GNB2,GNG11,GNG5,GNGT2,GPER1	
Fertilization	-0E00	3.85E-02	NaN	CD9	
Meiotic synapsis	-0E00	3.64E-02	NaN	LMNA,UBE2I	
Interleukin-7 signaling	-0E00	4.76E-02	NaN	SOCS2	
Potassium Channels	-0E00	3.88E-02	-2.000	GNB2,GNG11,GNG5,GNGT2	
Signaling by SCF-KIT	-0E00	4.65E-02	NaN	GRAP,HRAS	
Collagen degradation	-0E00	3.28E-02	NaN	COL14A1,MMP15	
Extracellular matrix organization	-0E00	4.72E-02	-2.236	CEACAM1,PDGFA,PDGFB,SPARC,TTR	
Glycerophospholipid biosynthesis	-0E00	1.01E-02	NaN	CSNK2B	
DAG and IP3 signaling	-0E00	2.44E-02	NaN	PRKAR1A	
Elastic fibre formation	-0E00	4.55E-02	NaN	FBLN2,LTBP4	
Telomere Maintenance	-0E00	1.37E-02	NaN	NOP10	
Mitochondrial biogenesis	-0E00	4.69E-02	NaN	ALAS1,CYCS,PRKAB1	
Glycosaminoglycan metabolism	-0E00	2.5E-02	NaN	B3GNT2,HYAL2	
MyD88:MAL(TIRAP) cascade initiated on plasma membrane	-0E00	4.76E-02	NaN	RPS27A,UBC	
Complement cascade	-0E00	7.41E-03	NaN	CD81	
Regulation of beta-cell development	-0E00	4.76E-02	NaN	HES1,SNW1	
Cellular hexose transport	-0E00	4.55E-02	NaN	SLC50A1	
Metabolism of porphyrins	-0E00	4.35E-02	NaN	ALAS1	
Cholesterol biosynthesis	-0E00	4E-02	NaN	FDPS	
Metabolism of steroid hormones	-0E00	2.86E-02	NaN	TSPO	
Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell	-0E00	3.47E-02	-2.646	CD34,CD81,HLA-A,HLA-E,HLA-G,ICAM2,NPDC1	
Signaling by BMP	-0E00	3.85E-02	NaN	ACVRL1	
Signaling by ALK	-0E00	3.57E-02	NaN	PTN	
Cell surface interactions at the vascular wall	-0E00	3.79E-02	-2.828	BSG,CAV1,CEACAM1,ESAM,F11R,HRAS,PPIA,PROCR	
Generic Transcription Pathway	-0E00	2.57E-02	-3.317	CDK8,MED10,MED7,MED8,NR1H2,NR2F6,NR4A1,NRBP1,SNW1,ZNF706,ZNF771	
Phase I - Functionalization of compounds	-0E00	1.96E-02	NaN	ADH5,ALDH2	
Integrin cell surface interactions	-0E00	3.53E-02	NaN	BSG,F11R,ICAM2	
DAP12 interactions	-0E00	4.76E-02	NaN	HLA-E,HRAS	
Activation of gene expression by SREBF (SREBP)	-0E00	2.44E-02	NaN	FDPS	
DNA Damage/Telomere Stress Induced Senescence	-0E00	1.79E-02	NaN	CDKN1A	
Syndecan interactions	-0E00	3.7E-02	NaN	TRAPPC4	
Class A/1 (Rhodopsin-like receptors)	-0E00	1.58E-02	-2.236	ADRB2,EDN1,GPER1,S1PR1,TBXA2R	
Peroxisomal lipid metabolism	-0E00	4.55E-02	NaN	SCP2	
G alpha (q) signalling events	-0E00	4.02E-02	-2.646	EDN1,GNA11,GNB2,GNG11,GNG5,GNGT2,TBXA2R	
Transport of bile salts and organic acids, metal ions and amine compounds	-0E00	1.2E-02	NaN	BSG	
Transport of inorganic cations/anions and amino acids/oligopeptides	-0E00	1.92E-02	NaN	SLC38A2,SRI	
NoRC negatively regulates rRNA expression	-0E00	2.63E-02	NaN	SAP18	
Other interleukin signaling	-0E00	4.17E-02	NaN	IL10RB	
Interleukin-3, Interleukin-5 and GM-CSF signaling	-0E00	3.64E-02	NaN	RPS27A,UBC	
O-linked glycosylation	-0E00	3.6E-02	-2.000	ADAMTS1,B3GNT2,POFUT2,ST6GALNAC4	
Miscellaneous transport and binding events	-0E00	3.85E-02	NaN	LRRC8A	
Signaling by Retinoic Acid	-0E00	2.27E-02	NaN	PDHB	
Cardiac conduction	-0E00	1.54E-02	NaN	ORAI1,SRI	
Surfactant metabolism	-0E00	4.35E-02	NaN	CTSH	
HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA)	-0E00	4.46E-02	-2.236	RPS27A,SEM1,SUMO2,UBC,UBE2I	
Interleukin-10 signaling	-0E00	2.22E-02	NaN	IL10RB	
Keratinization	-0E00	4.67E-03	NaN	JUP	
Nucleosome assembly	-0E00	4.08E-02	NaN	NPM1,RUVBL1	
Interleukin-20 family signaling	-0E00	3.85E-02	NaN	IL10RB	
RUNX1 regulates megakaryocyte differentiation and platelet function	-0E00	3.45E-02	NaN	DPY30,PRMT1	
Collagen chain trimerization	-0E00	2.27E-02	NaN	COL14A1	
Cristae formation	-0E00	3.23E-02	NaN	MICOS13	
Transcriptional Regulation by E2F6	-0E00	2.94E-02	NaN	CBX3	
Nucleotide catabolism	-0E00	3.33E-02	NaN	NT5C	
Nucleotide salvage	-0E00	4.76E-02	NaN	GMPR2	
Transcriptional Regulation by MECP2	-0E00	1.59E-02	NaN	SGK1	
Signaling by NTRK2 (TRKB)	-0E00	4E-02	NaN	HRAS	
Signaling by Erythropoietin	-0E00	4E-02	NaN	HRAS	
Transcriptional regulation of granulopoiesis	-0E00	1.96E-02	NaN	CDKN1A	
EGR2 and SOX10-mediated initiation of Schwann cell myelination	-0E00	3.45E-02	NaN	PMP22	
Heme signaling	-0E00	2.13E-02	NaN	NFE2L2	
Retinoid metabolism and transport	-0E00	4.55E-02	NaN	APOE,TTR	
Formation of paraxial mesoderm	-0E00	4.35E-02	NaN	SNW1	
Formation of WDR5-containing histone-modifying complexes	-0E00	2.38E-02	NaN	DPY30	
Hepatic Cholestasis	-0E00	4.04E-02	-2.333	Calm1 (includes others),GPER1,JUN,MAPK3,NFKBIA,NR1H2,PRKAR1A,TNFRSF12A,TNFSF12	
LXR/RXR Activation	-0E00	4.07E-02	-2.000	APOE,ECHS1,NR1H2,PLTP,TTR	
Hepatic Fibrosis / Hepatic Stellate Cell Activation	-0E00	3.61E-02	NaN	BAX,EDN1,IFNGR1,KLF6,MYL6,PDGFA,PDGFB	
Autism Signaling Pathway	-0E00	4.55E-02	-2.673	ALDH2,EIF4E,EIF4EBP1,HLA-A,HLA-E,HLA-G,HRAS,MAPK3,PRKAR1A,RASD1,RHEB,RPS6,RRAS,TNFSF12	
BBSome Signaling Pathway	-0E00	3.27E-02	-3.000	ADRB2,BBIP1,CCT2,CCT3,CCT4,CCT5,CCT7,CCT8,GPER1,IFT20,PRKAR1A,RAB5A,RHOA,S1PR1,TBXA2R,XBP1	
HEY1 Signaling Pathway	-0E00	4.35E-02	-1.890	ACVRL1,BAX,CDKN1A,HEY1,MMP15,PRKAB1,PSENEN	
IL-27 Signaling Pathway	-0E00	4.69E-02	-2.449	GADD45G,HLA-A,HLA-E,HLA-G,IFNGR1,MCL1	
WNT/SHH Axonal Guidance Signaling Pathway	-0E00	4.03E-02	-1.633	ARF6,ILK,PRKAR1A,YWHAE,YWHAH,YWHAQ	
PXR/RXR Activation	-0E00	4.62E-02	NaN	ALAS1,GSTM2,PRKAR1A	
TR/RXR Activation	-0E00	1.56E-02	NaN	H3-3A/H3-3B,KLF9	
Role of BRCA1 in DNA Damage Response	-0E00	2.5E-02	NaN	ACTB,CDKN1A	
IL-12 Signaling and Production in Macrophages	-0E00	3.83E-02	1.000	APOE,Calm1 (includes others),FOS,H3-3A/H3-3B,IFNGR1,IL10RB,JUN,MAPK3,PRKAB1	
Role of RIG1-like Receptors in Antiviral Innate Immunity	-0E00	4.35E-02	NaN	IRF7,NFKBIA	
Role of Pattern Recognition Receptors in Recognition of Bacteria and Viruses	-0E00	1.92E-02	NaN	IRF7,MAPK3,TNFSF12	
TREM1 Signaling	-0E00	1.3E-02	NaN	MAPK3	
Role of NFAT in Regulation of the Immune Response	-0E00	1.64E-02	-3.317	Calm1 (includes others),CSNK1E,FOS,GNA11,GNAI2,GNAS,GNB2,GNG11,GNG5,HLA-A,HRAS,JUN,MAPK3,NFKBIA,ORAI1,RASD1,RRAS	
FcγRIIB Signaling in B Lymphocytes	-0E00	5.65E-03	NaN	HRAS,RASD1,RRAS	
CCR5 Signaling in Macrophages	-0E00	1.8E-02	-2.236	Calm1 (includes others),FOS,GNA11,GNAI2,GNAS,GNB2,GNG11,GNG5,JUN	
Calcium-induced T Lymphocyte Apoptosis	-0E00	8.7E-03	NaN	Calm1 (includes others),HLA-A,NR4A1,ORAI1	
Cytotoxic T Lymphocyte-mediated Apoptosis of Target Cells	-0E00	9.41E-03	NaN	CYCS,HLA-A,HLA-E,HLA-G	
Airway Pathology in Chronic Obstructive Pulmonary Disease	-0E00	8.47E-03	NaN	TNFSF12	
CTLA4 Signaling in Cytotoxic T Lymphocytes	-0E00	3.45E-02	0.218	AP1S1,AP1S2,AP2A2,Ap2b1,AP2M1,AP2S1,ARF1,BCL10,CLTA,CLTB,FOS,H2-T22,HLA-A,HLA-E,HLA-G,HRAS,JUN,MAPK3,PPP2R2D,RASD1,RRAS	
Airway Inflammation in Asthma	-0E00	3.03E-02	NaN	IFNGR1	
T Helper Cell Differentiation	-0E00	6.37E-03	NaN	HLA-A,IFNGR1,IL10RB	
IL-9 Signaling	-0E00	2.86E-02	NaN	SOCS2	
CD28 Signaling in T Helper Cells	-0E00	2.51E-02	-3.317	ARPC1A,ARPC1B,ARPC2,ARPC3,ARPC4,ARPC5,ARPC5L,BCL10,Calm1 (includes others),FOS,HLA-A,JUN,NFKBIA	
IL-15 Signaling	-0E00	7.6E-03	-2.000	HRAS,MAPK3,RASD1,RRAS	
Dendritic Cell Maturation	-0E00	1.34E-02	-2.828	ATF4,CREB3,HLA-A,HLA-E,HLA-G,MAPK3,NFKBIA,PDIA3	
Neuropathic Pain Signaling in Dorsal Horn Neurons	-0E00	3.96E-02	-2.000	FOS,MAPK3,PDIA3,PRKAR1A	
Factors Promoting Cardiogenesis in Vertebrates	-0E00	3.27E-02	-2.000	ACVRL1,ATF4,CREB3,PDIA3,RHOA	
Cardiomyocyte Differentiation via BMP Receptors	-0E00	3.7E-02	NaN	ACVRL1	
ICOS-ICOSL Signaling in T Helper Cells	-0E00	7.89E-03	NaN	BAD,Calm1 (includes others),HLA-A,NFKBIA	
Molecular Mechanisms of Cancer	-0E00	4.44E-02	-4.542	ACVRL1,ADRB2,BAD,BAX,BBC3,Cdc42,CDKN1A,CYCS,EDN1,FOS,GNA11,GNAI2,GNAS,GNB2,GNG11,GNG5,GPER1,HES1,HEY1,HRAS,ID1,IL10RB,JUN,LAMTOR3,MAPK3,MMP15,NFKBIA,PDGFB,PRKAR1A,PSENEN,RASD1,RHOA,RHOB,RHOC,RHOG,RRAS,S1PR1,TBXA2R	
Lipid Antigen Presentation by CD1	-0E00	1.45E-02	NaN	AP2A2,Ap2b1,AP2M1,AP2S1,ARF6,PDIA3	
Maturity Onset Diabetes of Young (MODY) Signaling	-0E00	2.53E-02	NaN	APOE,GAPDH	
Role of CHK Proteins in Cell Cycle Checkpoint Control	-0E00	3.45E-02	NaN	CDKN1A,PPP2R2D	
Role of OCT4 in Mammalian Embryonic Stem Cell Pluripotency	-0E00	4.35E-02	NaN	NR2F6,SH3GLB1	
Role of NANOG in Mammalian Embryonic Stem Cell Pluripotency	-0E00	4.03E-02	NaN	ACVRL1,HRAS,MAPK3,RASD1,RRAS	
Growth Hormone Signaling	-0E00	4.23E-02	NaN	FOS,MAPK3,SOCS2	
CREB Signaling in Neurons	-0E00	4.61E-02	-3.500	ADRB2,ATF4,Calm1 (includes others),CREB3,GNA11,GNAI2,GNAS,GNB2,GNG11,GNG5,GPER1,GTF2B,HRAS,MAPK3,PDGFB,PDIA3,POLR2C,POLR2E,POLR2F,POLR2G,POLR2I,POLR2J,POLR2K,PRKAR1A,RASD1,RRAS,S1PR1,TBXA2R	
Type I Diabetes Mellitus Signaling	-0E00	1.57E-02	-1.000	CYCS,HLA-A,HLA-E,HLA-G,HSPD1,IFNGR1,NFKBIA,SOCS2	
Small Cell Lung Cancer Signaling	-0E00	3.12E-02	NaN	CYCS,NFKBIA,TRAF5	
Primary Immunodeficiency Signaling	-0E00	1.64E-02	NaN	TAP2	
Allograft Rejection Signaling	-0E00	8.2E-03	NaN	H2-T22,HLA-A,HLA-E,HLA-G	
Autoimmune Thyroid Disease Signaling	-0E00	6.54E-03	NaN	HLA-A,HLA-E,HLA-G	
Graft-versus-Host Disease Signaling	-0E00	6.73E-03	NaN	HLA-A,HLA-E,HLA-G	
Type II Diabetes Mellitus Signaling	-0E00	3.92E-02	-1.000	MAPK3,NFKBIA,PKM,PRKAB1,SMPD2,SOCS2	
p70S6K Signaling	-0E00	2.25E-02	-2.121	BAD,BCAP31,GNAI2,HRAS,MAPK3,PDIA3,PPP2R2D,RASD1,RPS6,RRAS,YWHAE,YWHAH,YWHAQ	
Pancreatic Adenocarcinoma Signaling	-0E00	3.17E-02	-1.000	BAD,CDKN1A,HBEGF,MAPK3	
G Protein Signaling Mediated by Tubby	-0E00	1.28E-02	-2.449	GNA11,GNAI2,GNAS,GNB2,GNG11,GNG5	
Communication between Innate and Adaptive Immune Cells	-0E00	3.22E-03	NaN	HLA-A,HLA-E,HLA-G	
Systemic Lupus Erythematosus Signaling	-0E00	2.72E-02	NaN	CREM,FOS,HLA-A,HLA-E,HLA-G,HNRNPA2B1,HRAS,JUN,LSM10,LSM12,LSM2,LSM3,LSM5,MAPK3,RASD1,RRAS,SF3B4,SNRNP27,SNRPB,Snrpc,SNRPD1,SNRPD3,Snrpe,SNRPF,Snrpg,SNU13,TXNL4A,ZCRB1,ZMAT5	
CDC42 Signaling	-0E00	3.3E-02	-3.873	ARPC1A,ARPC1B,ARPC2,ARPC3,ARPC4,ARPC5,ARPC5L,CDC42EP2,CFL1,CFL2,FOS,H2-T22,HLA-A,HLA-E,HLA-G,JUN,MYL12A,MYL12B,MYL6	
FAK Signaling	-0E00	2.31E-02	-3.266	ADRB2,ARPC1A,ARPC1B,ARPC2,ARPC3,ARPC4,ARPC5,ARPC5L,BAD,CDH5,FOS,GPER1,HRAS,IL10RB,JUN,MAPK3,RASD1,RHOA,RRAS,S1PR1,SDCBP,SH3GL1,SOCS2,TBXA2R	
Retinoic acid Mediated Apoptosis Signaling	-0E00	1.67E-02	NaN	CYCS	
