© 2000-2024 QIAGEN. All rights reserved.

Ingenuity Canonical Pathways	 -log(p-value)	Ratio	z-score	Molecules	
Vitamin-C Transport	2E-01	4.35E-02	NaN	LRRC8C	
Pyroptosis Signaling Pathway	-0E00	3.19E-02	NaN	FOXO3,KCNQ1OT1,NEK7	
Immunogenic Cell Death Signaling Pathway	-0E00	1.11E-02	NaN	ROCK1	
Macrophage Classical Activation Signaling Pathway	-0E00	2.65E-02	-1.000	JARID2,MERTK,PARP14,STAT3,TGFB2	
Multiple Sclerosis Signaling Pathway	-0E00	3.15E-02	2.646	BRAF,HLA-A,JARID2,PARP14,RNF213,TGFB2,TNKS	
Pathogen Induced Cytokine Storm Signaling Pathway	-0E00	1.35E-02	1.342	AP3B1,STAT3,TGFB2,VEGFC,VEGFD	
Chaperone Mediated Autophagy Signaling Pathway	-0E00	2.68E-02	-1.698	APP,ATP6V0A1,CREBBP,DDX3X,IGF1R,KAT2B,MAP2K4,MAPKAP1,NCOR1,PHLPP1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PPP3CA,PPP3CC,RICTOR	
NOD1/2 Signaling Pathway	-0E00	3.17E-02	1.633	ERBIN,MAP2K4,MAP4K4,TAB2,TGFB2,XIAP	
Microautophagy Signaling Pathway	-0E00	1.25E-02	NaN	PSME4,SEC24B	
NFKBIE Signaling Pathway	-0E00	1.11E-02	-0.447	ANKRD28,ANKRD44,DYSF,MAP3K3,PPP6R3	
LPS/IL-1 Mediated Inhibition of RXR Function	-0E00	3.89E-02	-0.447	ABCB1,ABCC4,CHST11,CPT1A,HMGCS2,MAOA,MAP2K4,MAP3K1,NCOA1,NDST1	
G alpha (i) signalling events	-0E00	1.16E-02	NaN	ADCY9,APP,GNG12	
Mitochondrial protein import	-0E00	1.56E-02	NaN	SLC25A12	
Potassium Channels	-0E00	9.71E-03	NaN	GNG12	
Formation of Fibrin Clot (Clotting Cascade)	-0E00	2.56E-02	NaN	VWF	
The citric acid (TCA) cycle and respiratory electron transport	-0E00	1.82E-02	NaN	SLC16A1	
Phase II - Conjugation of compounds	-0E00	1.49E-02	NaN	MTR	
Eukaryotic Translation Elongation	-0E00	1.05E-02	NaN	RPL31	
Telomere Maintenance	-0E00	4.11E-02	NaN	ANKRD28,ATRX,PPP6R3	
Sulfur amino acid metabolism	-0E00	4.17E-02	NaN	MTR	
Glycosaminoglycan metabolism	-0E00	3.75E-02	NaN	CSGALNACT1,EXT1,NDST1	
Electron transport, ATP synthesis, and heat production by uncoupling proteins	-0E00	7.81E-03	NaN	CYB5B	
MyD88-independent TLR4 cascade	-0E00	2.7E-02	NaN	TAB2	
Complement cascade	-0E00	7.41E-03	NaN	CD46	
Toll Like Receptor 3 (TLR3) Cascade	-0E00	3.12E-02	NaN	TAB2	
Regulation of Apoptosis	-0E00	3.77E-02	NaN	OPA1,PSME4	
Plasma lipoprotein assembly, remodeling, and clearance	-0E00	2.63E-02	NaN	CLTC,MBTPS2	
SRP-dependent cotranslational protein targeting to membrane	-0E00	8.7E-03	NaN	RPL31	
Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell	-0E00	9.9E-03	NaN	HLA-A,MICB	
Assembly of collagen fibrils and other multimeric structures	-0E00	1.64E-02	NaN	LAMA3	
Generic Transcription Pathway	-0E00	3.97E-02	4.123	CREBBP,HDAC4,HDAC7,HDAC8,KAT2B,MAML3,MED13,MED27,NCOR1,NOTCH4,NR1D1,NR1D2,NR2C2,NR3C2,RORA,TBL1X,ZNF445	
RNA Polymerase II Transcription	-0E00	4.03E-02	2.449	AFF4,CDC73,MLLT3,PAPOLA,RNGTT,THOC2	
Asparagine N-linked glycosylation	-0E00	3.23E-02	NaN	FUT8	
Gene Silencing by RNA	-0E00	4.21E-02	2.000	AGO1,AGO3,TNRC6B,TNRC6C	
MHC class II antigen presentation	-0E00	3.97E-02	2.236	AP1G1,CLTC,DNM3,DYNC1H1,SEC24B	
Arachidonic acid metabolism	-0E00	2.22E-02	NaN	PLA2G4A	
Integrin cell surface interactions	-0E00	3.53E-02	NaN	FN1,ITGA1,VWF	
Selenoamino acid metabolism	-0E00	9.35E-03	NaN	RPL31	
DNA Damage/Telomere Stress Induced Senescence	-0E00	3.57E-02	NaN	EP400,RB1	
Syndecan interactions	-0E00	3.7E-02	NaN	FN1	
HSP90 chaperone cycle for steroid hormone receptors in the presence of ligand	-0E00	3.64E-02	NaN	DYNC1H1,NR3C2	
Cellular response to heat stress	-0E00	3.09E-02	NaN	CREBBP,RPTOR,SIRT1	
Metabolism of polyamines	-0E00	1.69E-02	NaN	PSME4	
Class A/1 (Rhodopsin-like receptors)	-0E00	6.31E-03	NaN	APP,ECE1	
Class B/2 (Secretin family receptors)	-0E00	3.12E-02	NaN	CALCRL,FZD6,GNG12	
Energy dependent regulation of mTOR by LKB1-AMPK	-0E00	3.45E-02	NaN	RPTOR	
ATF4 activates genes in response to endoplasmic reticulum stress	-0E00	3.7E-02	NaN	ATF6	
Regulation of Insulin-like Growth Factor (IGF) transport and uptake by IGFBPs	-0E00	3.23E-02	2.000	APP,CP,FN1,LAMB2	
ABC-family proteins mediated transport	-0E00	2.97E-02	NaN	ABCB1,ABCC4,PSME4	
Incretin synthesis, secretion, and inactivation	-0E00	4E-02	NaN	TCF7L2	
G alpha (s) signalling events	-0E00	4.14E-02	2.449	ADCY9,CALCRL,GNG12,GRK5,PDE7B,PDE8A	
Transport of inorganic cations/anions and amino acids/oligopeptides	-0E00	9.62E-03	NaN	SLC12A6	
SIRT1 negatively regulates rRNA expression	-0E00	3.45E-02	NaN	SIRT1	
ERCC6 (CSB) and EHMT2 (G9a) positively regulate rRNA expression	-0E00	2.7E-02	NaN	CHD4	
Activation of NMDA receptors and postsynaptic events	-0E00	3.57E-02	NaN	DLG1,RASGRF2,RPS6KA3	
SUMOylation of DNA replication proteins	-0E00	2.22E-02	NaN	TOP2B	
Mitophagy	-0E00	3.33E-02	NaN	PRKN	
B-WICH complex positively regulates rRNA expression	-0E00	3.85E-02	NaN	BAZ1B,KAT2B	
DNA methylation	-0E00	3.85E-02	NaN	DNMT3A	
Hedgehog ligand biogenesis	-0E00	1.54E-02	NaN	PSME4	
Signaling by Retinoic Acid	-0E00	2.27E-02	NaN	CPT1A	
Hedgehog 'off' state	-0E00	2.65E-02	NaN	ADCY9,BTRC,PSME4	
RHO GTPases activate IQGAPs	-0E00	3.23E-02	NaN	CTNNA1	
TNFR2 non-canonical NF-kB pathway	-0E00	1.47E-02	NaN	PSME4	
NIK-->noncanonical NF-kB signaling	-0E00	3.33E-02	NaN	BTRC,PSME4	
HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA)	-0E00	2.68E-02	NaN	BABAM2,HERC2,SPIDR	
Nonhomologous End-Joining (NHEJ)	-0E00	4.08E-02	NaN	BABAM2,HERC2	
Cargo concentration in the ER	-0E00	2.94E-02	NaN	SEC24B	
Nucleotide Excision Repair	-0E00	1.03E-02	NaN	PIAS1	
Interleukin-10 signaling	-0E00	2.22E-02	NaN	STAT3	
Major pathway of rRNA processing in the nucleolus and cytosol	-0E00	5.38E-03	NaN	RPL31	
Neutrophil degranulation	-0E00	3.78E-02	4.243	ANO6,ATP11A,ATP6V0A1,ATP8A1,CDK13,DDX3X,DNAJC13,DNAJC5,DYNC1H1,HUWE1,PDXK,PLD1,PTPRB,PTPRJ,RAB10,ROCK1,SPTAN1,UBR4	
Regulation of TP53 Activity through Phosphorylation	-0E00	2.15E-02	NaN	HIPK1,HIPK2	
Keratinization	-0E00	4.67E-03	NaN	PKP4	
DNA Replication Pre-Initiation	-0E00	9.62E-03	NaN	ANAPC1	
Synthesis of DNA	-0E00	1.68E-02	NaN	ANAPC1,PSME4	
Glucose metabolism	-0E00	1.25E-02	NaN	SLC25A12	
mRNA Capping	-0E00	3.45E-02	NaN	RNGTT	
Processing of Capped Intron-Containing Pre-mRNA	-0E00	1.74E-02	2.236	HNRNPC,LUC7L3,PAPOLA,RBM5,THOC2	
Eukaryotic Translation Initiation	-0E00	2.46E-02	NaN	CP,EIF4G1,RPL31	
Eukaryotic Translation Termination	-0E00	1.06E-02	NaN	RPL31	
RNA Polymerase I Transcription	-0E00	4E-02	NaN	CHD4,KAT2B	
DNA Damage Bypass	-0E00	2.08E-02	NaN	TRIM25	
Processing of Capped Intronless Pre-mRNA	-0E00	3.45E-02	NaN	PAPOLA	
Fatty acyl-CoA biosynthesis	-0E00	3.7E-02	NaN	ACACA	
Mitochondrial Fatty Acid Beta-Oxidation	-0E00	4.17E-02	NaN	PCCA	
Nucleosome assembly	-0E00	4.08E-02	NaN	CENPC,RSF1	
Protein ubiquitination	-0E00	3.33E-02	NaN	USP9X	
TBC/RABGAPs	-0E00	2.27E-02	NaN	RABGAP1	
Interleukin-20 family signaling	-0E00	3.85E-02	NaN	STAT3	
RAB geranylgeranylation	-0E00	1.54E-02	NaN	RAB10	
Carboxyterminal post-translational modifications of tubulin	-0E00	2.22E-02	NaN	TTLL5	
Post-translational protein phosphorylation	-0E00	3.74E-02	2.000	APP,CP,FN1,LAMB2	
Peroxisomal protein import	-0E00	3.17E-02	NaN	IDE,USP9X	
Interferon alpha/beta signaling	-0E00	1.41E-02	NaN	HLA-A	
Iron uptake and transport	-0E00	3.45E-02	NaN	ATP6V0A1,CP	
Response of EIF2AK4 (GCN2) to amino acid deficiency	-0E00	9.71E-03	NaN	RPL31	
RAS processing	-0E00	4.17E-02	NaN	BCL2L1	
Sensory perception of taste	-0E00	2.13E-02	NaN	ITPR3	
Expression and translocation of olfactory receptors	-0E00	2.51E-03	NaN	EBF1	
Retinoid metabolism and transport	-0E00	2.27E-02	NaN	LRP8	
Coagulation System	-0E00	2.86E-02	NaN	VWF	
LXR/RXR Activation	-0E00	1.63E-02	NaN	ACACA,NCOR1	
CGAS-STING Signaling Pathway	-0E00	1.43E-02	NaN	ATP6V0A1,TGFB2	
FXR/RXR Activation	-0E00	2.67E-02	-0.447	AKT3,CREBBP,FOXO1,MAP2K4,TGFB2	
BBSome Signaling Pathway	-0E00	2.45E-02	2.714	ADGRF5,ASXL2,ATF6,BBS9,CALCRL,FZD6,IGF1R,INSR,MAP2K4,PCM1,PKD1,STAT3	
Activation of IRF by Cytosolic Pattern Recognition Receptors	-0E00	3.08E-02	NaN	CREBBP,MAP2K4	
Role of PKR in Interferon Induction and Antiviral Response	-0E00	2.94E-02	2.000	MAP2K4,PDGFD,STAT3,TAB2	
TREM1 Signaling	-0E00	3.9E-02	NaN	AKT3,PLCG1,STAT3	
Role of NFAT in Regulation of the Immune Response	-0E00	2.03E-02	3.638	AKT3,CSNK1G1,GNAQ,GNG12,HLA-A,ITPR1,ITPR2,ITPR3,MEF2C,NFAT5,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCB1,PLCB4,PLCG1,PPP3CA,PPP3CC,RCAN2,SOS2	
FcγRIIB Signaling in B Lymphocytes	-0E00	1.69E-02	2.236	CACNA1A,ITPR1,ITPR2,ITPR3,MAP2K4,PIK3C2A,PIK3CA,PIK3R1,PIK3R3	
CCR5 Signaling in Macrophages	-0E00	2.4E-02	2.449	CACNA1A,GNAQ,GNG12,ITPR1,ITPR2,ITPR3,MAP2K4,PLCG1,PRKCE,PRKCH,PRKCI,PRKD3	
Calcium-induced T Lymphocyte Apoptosis	-0E00	2.39E-02	3.317	HLA-A,ITPR1,ITPR2,ITPR3,PLCG1,PPP3CA,PPP3CC,PRKCE,PRKCH,PRKCI,PRKD3	
Cytotoxic T Lymphocyte-mediated Apoptosis of Target Cells	-0E00	2.35E-03	NaN	HLA-A	
Airway Pathology in Chronic Obstructive Pulmonary Disease	-0E00	8.47E-03	NaN	TGFB2	
4-1BB Signaling in T Lymphocytes	-0E00	2.94E-02	NaN	MAP2K4	
CTLA4 Signaling in Cytotoxic T Lymphocytes	-0E00	2.96E-02	-0.943	AKT3,AP1G1,BCL2L1,CBLB,CLTC,HLA-A,MAP2K4,NFAT5,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCG1,PLD1,PPM1L,PPP2R5E,TGFB2,YES1	
Airway Inflammation in Asthma	-0E00	3.03E-02	NaN	TGFB2	
T Helper Cell Differentiation	-0E00	6.37E-03	NaN	HLA-A,STAT3,TGFBR2	
CD28 Signaling in T Helper Cells	-0E00	2.9E-02	3.742	AKT3,HLA-A,ITPR1,ITPR2,ITPR3,MAP2K4,MAP3K1,NFAT5,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCG1,PPP3CA,PPP3CC	
IL-15 Signaling	-0E00	1.52E-02	2.828	AKT3,BCL2L1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,RPTOR,STAT3	
Dendritic Cell Maturation	-0E00	2.01E-02	3.317	AKT3,CREB3L2,CREBBP,HLA-A,MAP2K4,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCB1,PLCB4,PLCG1	
ICOS-ICOSL Signaling in T Helper Cells	-0E00	2.96E-02	2.887	AKT3,GAB2,HLA-A,ITPR1,ITPR2,ITPR3,NFAT5,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCG1,PPP3CA,PPP3CC,PTEN	
Maturity Onset Diabetes of Young (MODY) Signaling	-0E00	3.8E-02	NaN	CACNA1A,CREBBP,INSR	
Type I Diabetes Mellitus Signaling	-0E00	5.89E-03	NaN	HLA-A,MAP2K4,PIAS1	
Allograft Rejection Signaling	-0E00	2.05E-03	NaN	HLA-A	
Autoimmune Thyroid Disease Signaling	-0E00	2.18E-03	NaN	HLA-A	
Graft-versus-Host Disease Signaling	-0E00	2.24E-03	NaN	HLA-A	
p70S6K Signaling	-0E00	2.94E-02	3.500	AKT3,GNAQ,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCB1,PLCB4,PLCG1,PLD1,PPM1L,PPP2R5E,PRKCE,PRKCH,PRKCI,PRKD3,SOS2	
G Protein Signaling Mediated by Tubby	-0E00	1.5E-02	2.646	GNAQ,GNG12,INSR,MERTK,PLCB1,PLCB4,PLCG1	
Communication between Innate and Adaptive Immune Cells	-0E00	1.07E-03	NaN	HLA-A	
Systemic Lupus Erythematosus Signaling	-0E00	1.13E-02	NaN	AKT3,CBL,HLA-A,HNRNPC,NFAT5,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCG1,PRPF39,SOS2	
CDC42 Signaling	-0E00	2.6E-02	-0.378	APC,CDC42BPA,EXOC2,EXOC4,EXOC6,EXOC6B,HLA-A,ITGA1,MAP2K4,MPRIP,PARD3,PPP1R12A,Ppp1r12b,PRKCI,WIPF1	
FAK Signaling	-0E00	3.75E-02	5.604	ACVR1,ADGRF5,AKT3,APC,ARHGAP35,ASAP1,BMPR2,CALCRL,DOCK1,EFNB2,ELF2,ETS1,FLT1,FLT4,FZD6,GHR,GIT2,IGF1R,IL17RD,ITGA1,LEF1,MAP2K4,MAP2K5,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCG1,PTEN,PTK2,RB1CC1,SOS2,TCF4,TCF7L1,TCF7L2,TGFB2,TGFBR2,TGFBR3,WIPF1	
Retinoic acid Mediated Apoptosis Signaling	-0E00	3.33E-02	NaN	PARP14,TNKS	
Phospholipase C Signaling	-0E00	3.21E-02	4.158	ADCY9,AHNAK,ARHGEF10,ARHGEF11,ARHGEF12,ARHGEF3,ARHGEF9,CREB3L2,CREBBP,GNAQ,GNG12,HDAC4,HDAC7,HDAC8,ITGA1,ITPR1,ITPR2,ITPR3,MEF2C,MPRIP,NFAT5,PLA2G4A,PLCB1,PLCB4,PLCG1,PLD1,PPP1R12A,Ppp1r12b,PPP3CA,PPP3CC,PRKCE,PRKCH,PRKCI,PRKD3,RPS6KA3,SOS2	
Altered T Cell and B Cell Signaling in Rheumatoid Arthritis	-0E00	1.07E-03	NaN	HLA-A	
Atherosclerosis Signaling	-0E00	2.26E-02	NaN	GLG1,PDGFD,PLA2G4A	
B Cell Development	-0E00	2.05E-03	NaN	HLA-A	
Neuroprotective Role of THOP1 in Alzheimer's Disease	-0E00	3.28E-02	NaN	APP,ECE1,HLA-A,IDE	
Regulation of IL-2 Expression in Activated and Anergic T Lymphocytes	-0E00	1.95E-02	1.667	MAP2K4,MAP3K1,NFAT5,PLCG1,PPP3CA,PPP3CC,SOS2,TGFB2,TGFBR2	
Granzyme A Signaling	-0E00	1.35E-02	NaN	FN1	
TWEAK Signaling	-0E00	2.7E-02	NaN	XIAP	
NUR77 Signaling in T Lymphocytes	-0E00	2.53E-02	2.309	HDAC7,HLA-A,MAP2K5,MAP3K2,MAP3K3,PPP3CA,PPP3CC,PRKCE,PRKCH,PRKCI,PRKD3,RPS6KA3,SIN3A	
PKCθ Signaling in T Lymphocytes	-0E00	3.41E-02	3.742	CACNA1A,HLA-A,ITPR1,ITPR2,ITPR3,MAP2K4,MAP3K1,MAP3K2,MAP3K3,NFAT5,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCG1,POU2F1,PPP3CA,PPP3CC,SOS2	
Role of MAPK Signaling in the Pathogenesis of Influenza	-0E00	3.57E-02	NaN	AKT3,MAP2K4,PLA2G4A	
Antiproliferative Role of TOB in T Cell Signaling	-0E00	7.04E-03	NaN	RB1,TGFB2,TGFBR2	
OX40 Signaling Pathway	-0E00	6.28E-03	NaN	BCL2L1,HLA-A,MAP2K4	
PI3K Signaling in B Lymphocytes	-0E00	3.06E-02	3.153	AKT3,ATF6,ATF7,CBL,FOXO3,ITPR1,ITPR2,ITPR3,NFAT5,PIK3CA,PIK3R1,PLCB1,PLCB4,PLCG1,PPP3CA,PPP3CC,PRKCI,PTEN	
MIF-mediated Glucocorticoid Regulation	-0E00	2.78E-02	NaN	PLA2G4A	
IL-17A Signaling in Fibroblasts	-0E00	3.45E-02	NaN	FN1,MAP2K4,STAT3	
IL-17A Signaling in Gastric Cells	-0E00	3.85E-02	NaN	MAP2K4	
Role of JAK1, JAK2 and TYK2 in Interferon Signaling	-0E00	3.85E-02	NaN	STAT3	
Estrogen-mediated S-phase Entry	-0E00	3.85E-02	NaN	RB1	
Nicotine Degradation III	-0E00	3.33E-02	NaN	CSGALNACT1,LARGE1	
Dopamine Degradation	-0E00	3.12E-02	NaN	MAOA	
Melatonin Degradation I	-0E00	3.12E-02	NaN	CSGALNACT1,LARGE1	
NAD Salvage Pathway II	-0E00	3.7E-02	NaN	NT5C2	
Tryptophan Degradation X (Mammalian, via Tryptamine)	-0E00	3.7E-02	NaN	MAOA	
tRNA Charging	-0E00	2.56E-02	NaN	FARS2	
Dermatan Sulfate Biosynthesis (Late Stages)	-0E00	4E-02	NaN	CHST11,NDST1	
Nicotine Degradation II	-0E00	2.94E-02	NaN	CSGALNACT1,LARGE1	
Serotonin Degradation	-0E00	4.11E-02	NaN	CSGALNACT1,LARGE1,MAOA	
Retinol Biosynthesis	-0E00	2.08E-02	NaN	LIPE	
Triacylglycerol Biosynthesis	-0E00	1.79E-02	NaN	SIRT1	
Stearate Biosynthesis I (Animals)	-0E00	1.41E-02	NaN	SIRT1	
Noradrenaline and Adrenaline Degradation	-0E00	2.7E-02	NaN	MAOA	
Oxidative Ethanol Degradation III	-0E00	1.79E-02	NaN	DIP2A	
Ethanol Degradation IV	-0E00	4E-02	NaN	DIP2A	
Ethanol Degradation II	-0E00	2.86E-02	NaN	DIP2A	
Methionine Degradation I (to Homocysteine)	-0E00	4.17E-02	NaN	EHMT1	
Superpathway of Cholesterol Biosynthesis	-0E00	3.45E-02	NaN	HMGCS2	
Gαi Signaling	-0E00	3.57E-02	NaN	ADCY9,GNAQ,GNG12,SOS2,STAT3	
Inhibition of Matrix Metalloproteases	-0E00	2.56E-02	NaN	RECK	
Cysteine Biosynthesis III (mammalia)	-0E00	3.85E-02	NaN	EHMT1	
Agranulocyte Adhesion and Diapedesis	-0E00	3.33E-02	NaN	FN1,GLG1,MYH10,MYH9,MYO10,MYO18A,Podxl	
Granulocyte Adhesion and Diapedesis	-0E00	5.29E-03	NaN	GLG1	
TEC Kinase Signaling	-0E00	2.94E-02	3.742	GNAQ,GNG12,GTF2I,ITGA1,MAP2K4,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCG1,PRKCE,PRKCH,PRKCI,PRKD3,PTK2,STAT3,YES1	
Oxidative Phosphorylation	-0E00	8.93E-03	NaN	CYB5B	
SAPK/JNK Signaling	-0E00	2.99E-02	3.606	GAB1,GNG12,MAP2K4,MAP3K1,MAP3K2,MAP3K20,MAP3K3,MAP4K3,MAP4K4,MAPK8IP3,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,SOS2	
Interferon Signaling	-0E00	2.78E-02	NaN	PIAS1	
IL-4 Signaling	-0E00	2.77E-02	4.000	AKT3,BCL2L1,CREB3L2,CREBBP,GAB1,MAOA,MAPKAP1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,RICTOR,RPTOR,SOS2,STAT3,TGFB2	
Antigen Presentation Pathway	-0E00	2.56E-02	NaN	HLA-A	
B Cell Receptor Signaling	-0E00	3.94E-02	3.128	AKT3,BCL2L1,CREB3L2,CREBBP,EBF1,ETS1,FOXO1,GAB1,GAB2,INPP5F,MAP2K4,MAP3K1,MAP3K2,MAP3K3,MEF2C,NFAT5,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PPP3CA,PPP3CC,PTEN,PTK2,SOS2	
Sonic Hedgehog Signaling	-0E00	3.23E-02	NaN	DYRK1A	
Glutamate Receptor Signaling	-0E00	1.52E-02	NaN	GNG12	
NF-κB Signaling	-0E00	3.85E-02	4.264	AKT3,BMPR2,BRAF,BTRC,CREBBP,FLT1,FLT4,GHR,IGF1R,INSR,IRAK3,MAP3K1,MAP3K3,MAP4K4,PELI1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,TAB2,TGFBR2,TGFBR3	
T Cell Receptor Signaling	-0E00	3.25E-02	3.578	AKT3,CBL,FOXO3,HLA-A,LEF1,MAP2K4,MAP3K1,NFAT5,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCG1,PPP3CA,PPP3CC,RPTOR,SOS2,TCF4,TCF7L1,TCF7L2	
Gustation Pathway	-0E00	3.96E-02	2.828	ADCY9,CACNA1A,ITPR1,ITPR2,ITPR3,LIPE,LRRC8C,STIM1	
Phagosome Maturation	-0E00	3.66E-02	NaN	ATP6V0A1,DYNC1H1,EEA1,HLA-A,PIKFYVE,VTI1A	
Sirtuin Signaling Pathway	-0E00	3.44E-02	2.121	APP,CPT1A,EPAS1,FOXO1,FOXO3,GABPB2,HMGCS2,RPTOR,SIRT1,STAT3	
Th17 Activation Pathway	-0E00	8.26E-03	2.000	IRAK3,NFAT5,RORA,STAT3	
SPINK1 Pancreatic Cancer Pathway	-0E00	3.33E-02	NaN	CPD,TGFBR2	
NER (Nucleotide Excision Repair, Enhanced Pathway)	-0E00	1.1E-02	NaN	TOP2B	
Apelin Liver Signaling Pathway	-0E00	3.7E-02	NaN	MAP2K4	
Apelin Adipocyte Signaling Pathway	-0E00	2.2E-02	NaN	ADCY9,LIPE	
BAG2 Signaling Pathway	-0E00	2.35E-02	NaN	PRKN,PSME4	
FAT10 Signaling Pathway	-0E00	1.75E-02	NaN	PSME4	
T Cell Exhaustion Signaling Pathway	-0E00	3E-02	0.535	ACVR1,AKT3,BMPR2,FOXO1,HLA-A,MAP2K4,NFAT5,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCG1,PPM1L,PPP2R5E,STAT3,TGFBR2,TGFBR3	
Systemic Lupus Erythematosus in T Cell Signaling Pathway	-0E00	3.73E-02	2.558	AKT3,CBL,CREB3L2,CREBBP,HLA-A,ITPR1,MAP2K4,MAP2K5,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCG1,PPM1L,PPP2R5E,PPP3CA,PPP3CC,PTK2,ROCK1,RPTOR,SOS2,STAT3,STIM1,YES1	
Systemic Lupus Erythematosus in B Cell Signaling Pathway	-0E00	3.18E-02	3.545	AKT3,BCL2L1,CBL,FOXO1,FOXO3,GAB1,INPP5F,MAP4K4,NFAT5,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PPP3CA,PPP3CC,PRKCE,PRKCH,PRKCI,PRKD3,SOS2,STAT3,TGFB2,YES1	
Complement System	-0E00	2.7E-02	NaN	CD46	
