Supplementary Data 3. Differentially expressed genes induced by TBI in individual cell clusters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Columns A-G show statistics on cell type marker genes. Log.fold.change is log fold change between the groups (positive values have higher expression in TBI, negative values have higher expression in Sham). PCT.TBI is percent of single cells gene is expressed in TBI single cells of the cell type and PCT.TBI is the percent of single cells which express the gene from the cell type of interest in Sham samples. Columns I-AB give the gene signatures for the hippocampal cell types with p values (Pval) and fold changes (FC) shown for each cell type.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cell Type,Gene,Log.fold.change,PCT.TBI,PCT.Sham,P Value,FDR,,Genes,Ependymal_Pval,Ependymal_FC,Oligodendrocytes_Pval,Oligodendrocytes_FC,Astrocytes_Pval,Astrocytes_FC,Oligodendrocyte Progenitor Cells_Pval,Oligodendrocyte Progenitor Cells_FC,Neurons_Pval,Neurons_FC,Unknown1_Pval,Unknown1_FC,Unknown2_Pval,Unknown2_FC,Mural_Pval,Mural_FC,Microglia_Pval,Microglia_FC,Endothelial_Pval,Endothelial_FC,CA3_Pval,CA3 FC,CA Subtype 1_Pval,CA Subtype 1 FC,CA Subtype 2_Pval,CA Subtype 2 FC,CA1_Pval,CA1 FC,GABAergic_Pval,GABAergic FC,Neuronal Subtype 1_Pval,Neuronal Subtype 1 FC,Neuronal Subtype 2_Pval,Neuronal Subtype 2 FC,DG_Pval,DG FC,Whole Tissue_Pval,Whole Tissue FC,Number of Significant Cell Types
Astrocytes,Rps27l,0.38171695,0.269,0.215,0.003141573,1,,Abcf1,---,---,---,---,0.035844864,0.303490477,0.019327806,0.912778409,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.018572578,0.362227929,---,---,---,---,---,---,0.022636813,-0.400936749,---,---,---,---,---,---,4
Astrocytes,Rps28,0.269403039,0.315,0.257,0.003259147,1,,Cbx6,---,---,---,---,---,---,---,---,0.003537858,0.527140447,---,---,0.038048957,0.499102808,---,---,---,---,---,---,---,---,---,---,---,---,0.041398766,0.62366136,---,---,---,---,---,---,0.037121682,0.714106685,---,---,4
Astrocytes,Sncb,-0.281365551,0.089,0.139,0.00333517,1,,Cdc73,0.040583329,-0.615814843,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.008847524,0.842474941,---,---,---,---,0.026901343,-0.552877825,0.025324529,0.515930518,---,---,---,---,---,---,4
Astrocytes,Pfkp,0.335469904,0.285,0.24,0.003378417,1,,Qpct,---,---,---,---,---,---,0.03918132,-0.266104557,---,---,---,---,---,---,---,---,---,---,---,---,0.024192759,-0.583631111,---,---,---,---,---,---,---,---,0.04238896,-1.062787558,0.011303039,-0.651250032,---,---,---,---,4
Astrocytes,Ckap4,0.462457733,0.116,0.076,0.003460064,1,,Kpnb1,---,---,---,---,0.022778713,0.385169237,---,---,---,---,---,---,0.022741195,1.278836704,---,---,0.018072506,-0.275267914,---,---,---,---,---,---,---,---,0.039879547,0.855437615,---,---,---,---,---,---,---,---,---,---,4
Astrocytes,Ddx6,0.396140385,0.174,0.174,0.003464727,1,,Cdk14,---,---,---,---,---,---,---,---,2.04E-05,-0.589453094,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.02412796,-1.547122517,0.000580779,-0.618889839,6.87E-09,-0.33685808,4
Astrocytes,Ptms,0.317253322,0.305,0.249,0.003669511,1,,Ppp1r1a,---,---,---,---,---,---,---,---,---,---,---,---,0.025720833,-0.488207878,---,---,---,---,---,---,---,---,---,---,0.006337716,0.989411844,---,---,0.019293591,-1.669706041,---,---,---,---,0.039509928,0.315124886,---,---,4
Astrocytes,Dctn1,-0.273301265,0.075,0.122,0.003851471,1,,Gm2000,---,---,---,---,---,---,0.012860152,0.873168033,0.017633684,0.439884377,---,---,---,---,---,---,0.002007791,0.595959001,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1.22E-10,0.427598787,4
Astrocytes,1110004F10Rik,-0.266800652,0.213,0.279,0.003877779,1,,Ppdpf,0.030005576,-0.861096528,---,---,0.000120124,-0.352434325,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.026657385,-0.839815793,0.01265625,-1.327244914,---,---,---,---,4
Astrocytes,Sema3e,-0.367032311,0.068,0.113,0.003894732,1,,Dync1i1,---,---,---,---,0.001914605,-0.389300866,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.004884392,-0.962523408,---,---,---,---,---,---,---,---,---,---,0.017159393,-0.826067627,1.61E-09,-0.392806036,4
Astrocytes,Ifrd1,0.342055831,0.309,0.261,0.004021588,1,,Zfp365,---,---,0.04220866,-0.302660334,0.002702429,-0.327400305,0.038276486,-0.69155799,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1.75E-07,-0.377658746,4
Astrocytes,Ddt,0.268002861,0.139,0.147,0.004145021,1,,Tmed1,0.012741162,0.631419268,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.005261154,-0.590252112,0.001235731,0.721912217,---,---,0.005952532,0.303372758,---,---,---,---,---,---,4
Astrocytes,Sphkap,-0.38346065,0.059,0.101,0.004149323,1,,Rprm,0.019917426,-0.529816174,---,---,---,---,---,---,0.012271944,0.39091224,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.032448496,0.974170882,---,---,---,---,4.26E-08,1.196257547,---,---,4
Astrocytes,Nfia,0.403300437,0.211,0.158,0.004275726,1,,Rhob,0.024648338,-0.475286957,---,---,0.00031452,0.387694409,---,---,0.036426927,0.403719586,---,---,---,---,---,---,3.68E-05,-0.504821258,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,4
Astrocytes,Ubxn4,0.305189666,0.323,0.303,0.004435329,1,,Gnai2,---,---,---,---,9.38E-05,0.422954238,---,---,---,---,---,---,---,---,---,---,---,---,0.000605968,0.453590538,---,---,---,---,---,---,---,---,---,---,0.012225855,1.254492308,---,---,---,---,6.62E-13,0.398225549,4
Astrocytes,Nln,0.404706092,0.16,0.113,0.004482733,1,,Tmem198,---,---,---,---,---,---,---,---,0.00230702,0.2951702,---,---,---,---,---,---,---,---,---,---,---,---,0.000329456,0.962607521,0.011001217,0.62538793,0.009887438,0.662588273,---,---,---,---,---,---,---,---,---,---,4
Astrocytes,Ralgds,0.482136699,0.133,0.092,0.004521198,1,,Ahsa1,---,---,---,---,---,---,---,---,0.011209599,-0.407807035,0.005301195,1.00189455,---,---,---,---,---,---,---,---,0.040559947,-1.063993491,---,---,---,---,---,---,---,---,---,---,0.020179212,-1.130577237,---,---,---,---,4
Astrocytes,Adprh,-0.279823836,0.225,0.289,0.004543608,1,,Gnb1,---,---,---,---,---,---,---,---,0.005420627,0.317592589,---,---,---,---,---,---,---,---,0.00522597,0.436484169,---,---,0.012210907,0.779696545,---,---,---,---,0.04590111,0.747153015,---,---,---,---,---,---,---,---,4
Astrocytes,Mcee,-0.274403569,0.1,0.152,0.004550601,1,,Mrpl23,---,---,---,---,---,---,---,---,0.005901067,-0.557775696,---,---,---,---,---,---,---,---,---,---,0.005085761,-0.397266185,---,---,---,---,---,---,0.014182386,-0.618608887,---,---,---,---,0.027903525,-0.609043335,---,---,4
Astrocytes,Hcfc1r1,-0.316996365,0.196,0.254,0.004558579,1,,Chl1,---,---,---,---,---,---,---,---,0.003799549,-0.498724981,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.007022802,-1.513017632,---,---,---,---,---,---,0.033681558,-0.846736493,0.002595309,-0.924037893,---,---,4
Astrocytes,Golgb1,-0.328637364,0.123,0.177,0.004663402,1,,Cacybp,---,---,0.043262583,-0.301093225,---,---,---,---,---,---,---,---,0.012772293,1.612605925,---,---,---,---,---,---,---,---,0.017225601,-0.588046384,---,---,0.008765164,-1.039805956,---,---,---,---,---,---,---,---,---,---,4
Astrocytes,Pcmt1,-0.288079448,0.251,0.318,0.004685068,1,,Ppp1r2,---,---,---,---,---,---,0.00183807,-0.58155226,---,---,---,---,---,---,---,---,---,---,0.030564281,-0.307123088,---,---,---,---,---,---,0.000670804,-1.259354438,---,---,---,---,0.006096295,0.86562301,---,---,---,---,4
Astrocytes,Ddah1,0.267169637,0.387,0.338,0.004691218,1,,Cpe,2.26E-05,-1.40252984,---,---,9.56E-06,-0.25218464,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.041470193,-0.329273167,---,---,---,---,---,---,---,---,---,---,---,---,---,---,3.26E-05,-0.259216086,4
Astrocytes,Lrig1,0.460239517,0.135,0.088,0.004699394,1,,Arxes2,---,---,---,---,2.95E-05,-0.368728574,---,---,---,---,---,---,0.006416843,-0.519231376,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.037824619,-0.677990918,2.01E-11,-0.320549681,4
Astrocytes,Mmd2,-0.26567249,0.468,0.488,0.004717,1,,Paf1,---,---,0.014835862,-0.283782168,---,---,0.005118967,-0.528610532,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.049560008,-0.669587229,---,---,0.035981254,-0.782292146,---,---,---,---,---,---,4
Astrocytes,Rbm25,0.283771945,0.37,0.365,0.004837622,1,,Spcs2,0.031244951,-0.6038552,---,---,---,---,---,---,0.001771839,-0.522943958,---,---,---,---,---,---,0.02259246,0.272361931,---,---,---,---,---,---,---,---,---,---,---,---,0.001419712,-1.078380889,---,---,---,---,---,---,4
Astrocytes,Zbtb38,0.567612021,0.118,0.084,0.005218235,1,,Spcs3,---,---,---,---,0.014789999,0.429144013,---,---,---,---,---,---,---,---,---,---,---,---,---,---,3.65E-06,-0.85739582,---,---,---,---,0.008492136,0.944471318,---,---,---,---,---,---,---,---,0.000119576,0.348610978,4
Astrocytes,Pou3f3,0.33768007,0.213,0.168,0.005256172,1,,Dpcd,---,---,---,---,0.000306603,-0.265517863,---,---,0.049579927,-0.52121066,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.012120638,-0.889470297,---,---,0.034595914,-0.654538127,---,---,---,---,---,---,4
Astrocytes,Ssfa2,0.354094514,0.133,0.085,0.005349384,1,,Bin1,---,---,1.95E-13,-0.379972626,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.043804428,-0.284960403,---,---,0.024105413,-0.596725836,---,---,---,---,---,---,1.92E-07,-0.334378297,4
Astrocytes,Shfm1,0.347223124,0.278,0.255,0.005430327,1,,Zfp637,0.004964111,-1.157227826,---,---,---,---,---,---,---,---,---,---,---,---,0.02814463,0.453893448,---,---,---,---,---,---,---,---,0.010346904,-0.76554746,---,---,---,---,---,---,---,---,---,---,6.34E-06,-0.254799614,4
Astrocytes,Zbtb20,0.27948397,0.489,0.459,0.005531438,1,,Prpsap2,---,---,---,---,---,---,---,---,---,---,0.002876364,-1.694973006,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.016397094,0.581248459,0.045333942,-0.330749457,0.025578394,0.613623575,---,---,---,---,---,---,4
Astrocytes,Psma4,-0.276721371,0.244,0.307,0.005560783,1,,Emc4,---,---,---,---,0.000620973,-0.378759136,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.00468386,-1.094340881,---,---,---,---,---,---,0.000986754,-0.693313312,---,---,3.00E-07,-0.269367712,4
Astrocytes,Arhgef26,0.409229546,0.2,0.172,0.005566774,1,,Syp,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.013594961,0.592446534,0.041308946,0.84010462,0.005240244,0.847693105,---,---,---,---,0.044207027,-0.605136844,---,---,---,---,4
Astrocytes,Ankrd12,0.266761178,0.206,0.224,0.005885567,1,,Isca2,---,---,---,---,0.006294312,-0.378276725,0.00689244,-0.842758969,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.047089399,0.467468816,---,---,---,---,0.002494896,-0.254288532,4
Astrocytes,Rdx,0.357122505,0.257,0.222,0.005952417,1,,Pde1a,---,---,---,---,0.000314494,-0.320314004,---,---,0.000341766,-0.573555191,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.0040567,-0.6843487,3.99E-11,-0.415128897,4
Astrocytes,Lsmd1,-0.386568052,0.123,0.166,0.005992436,1,,Gpc1,---,---,---,---,---,---,---,---,0.009786518,0.632550316,0.025719054,-0.741592383,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.008475925,-1.280748868,0.045039288,0.513639427,---,---,4
Astrocytes,Nars,0.295001791,0.283,0.27,0.006148957,1,,Nap1l5,---,---,---,---,---,---,---,---,3.89E-06,-0.623990568,---,---,---,---,---,---,---,---,---,---,---,---,0.001204791,-0.869478257,---,---,---,---,0.000666733,-0.691467925,---,---,---,---,---,---,4.77E-19,-0.649816107,4
Astrocytes,Map9,-0.29577523,0.097,0.146,0.006196926,1,,Cspg5,---,---,---,---,2.55E-05,0.389904595,1.81E-05,0.677013794,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,4.91E-05,0.731170771,---,---,---,---,---,---,---,---,9.51E-06,0.374991208,4
Astrocytes,Isca2,-0.378276725,0.106,0.154,0.006294312,1,,Nudc,3.24E-06,-1.188343295,---,---,---,---,---,---,---,---,0.010713039,-1.215990561,---,---,---,---,---,---,0.018989473,-0.266160009,---,---,---,---,---,---,---,---,---,---,---,---,0.011023785,-0.709352887,---,---,---,---,4
Astrocytes,Rpl30,0.27995419,0.468,0.416,0.006337262,1,,Gpr123,0.000779147,-0.340553704,---,---,---,---,---,---,0.006150027,-0.612457304,---,---,---,---,---,---,---,---,---,---,---,---,0.005241732,-0.731061732,0.002548838,-1.109534968,---,---,---,---,---,---,---,---,---,---,---,---,4
Astrocytes,2810055G20Rik,0.487681393,0.113,0.083,0.006388006,1,,Eif5a,---,---,---,---,0.010254629,0.34973626,---,---,---,---,---,---,---,---,---,---,0.000519273,0.550013928,---,---,---,---,---,---,---,---,0.010552949,-0.79695958,---,---,---,---,---,---,---,---,5.72E-10,0.380945525,4
Astrocytes,R3hdm2,0.335221363,0.109,0.093,0.006413102,1,,Mrpl42,---,---,---,---,---,---,---,---,0.028648325,-0.398319476,---,---,---,---,---,---,---,---,---,---,0.03721011,0.279539062,---,---,---,---,0.048108886,-0.70113534,---,---,---,---,0.024355376,1.024639026,---,---,---,---,4
Astrocytes,Chd4,0.260632304,0.248,0.264,0.006592875,1,,Sgk1,0.031198698,0.799345482,2.90E-12,-0.726616384,---,---,---,---,---,---,---,---,---,---,---,---,0.042805312,-0.295450514,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,2.18E-08,-0.286277828,4
Astrocytes,Dnajc5,0.308693997,0.195,0.179,0.006726128,1,,Cox6a1,1.01E-05,0.768668083,---,---,9.43E-07,-0.301874056,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.006563423,-0.598897216,---,---,---,---,---,---,0.017848141,-0.331114297,---,---,4
Astrocytes,Lgi4,0.269136041,0.159,0.108,0.006741461,1,,Marcksl1,0.000120683,-1.418275437,---,---,0.018620807,-0.31000636,---,---,0.038086747,-0.436472633,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.015138963,2.173498341,---,---,---,---,4
Astrocytes,Tpgs1,-0.422414162,0.129,0.175,0.00681177,1,,Usp32,---,---,---,---,---,---,---,---,0.042298471,0.496543696,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.001099242,0.910695401,0.007530627,0.947255128,---,---,0.013826839,0.811160701,---,---,---,---,---,---,4
Astrocytes,B2m,0.320515428,0.376,0.394,0.00683244,1,,Srsf5,---,---,---,---,---,---,---,---,0.02460482,-0.263901163,---,---,---,---,---,---,---,---,0.02149466,-0.255414246,0.013734525,-0.639602628,---,---,---,---,0.007675657,-0.310688404,---,---,---,---,---,---,---,---,---,---,4
Astrocytes,Tm9sf3,0.27891632,0.279,0.266,0.006953076,1,,Srsf1,---,---,0.000528518,0.678686449,0.017994293,0.350631871,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.048616235,0.858036825,---,---,---,---,---,---,---,---,---,---,2.10E-06,0.334567438,4
Astrocytes,Ptpn11,-0.295390089,0.121,0.174,0.006978587,1,,Prkcg,---,---,---,---,---,---,---,---,0.009833234,0.456179736,---,---,---,---,---,---,---,---,---,---,---,---,0.000931863,0.885106703,0.006376333,1.136052755,0.026000104,0.631957269,---,---,---,---,---,---,---,---,---,---,4
Astrocytes,Cyr61,0.537188363,0.104,0.066,0.007079969,1,,Tsc22d3,0.005776057,-0.941921277,---,---,---,---,---,---,---,---,---,---,---,---,0.02529224,-1.522801142,---,---,2.23E-06,-0.720356245,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,4.64E-07,-0.324351511,4
Astrocytes,Tgoln1,0.331905039,0.228,0.203,0.007365389,1,,Bsg,1.82E-12,1.556080444,---,---,---,---,---,---,0.000842298,0.422312052,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.000930474,0.772548474,---,---,---,---,4.95E-10,0.39827599,4
Astrocytes,Eif3b,0.378749947,0.103,0.067,0.007389528,1,,Rps13,---,---,---,---,---,---,---,---,0.012067243,0.292479097,---,---,---,---,0.038800937,-0.961565261,0.002780636,0.273319292,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.001611658,0.521897114,---,---,4
Astrocytes,Mrpl48,-0.25893012,0.125,0.179,0.007394565,1,,Rps16,---,---,8.85E-06,0.431996981,1.64E-05,0.328283065,---,---,---,---,---,---,---,---,---,---,0.003174303,0.307473687,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1.85E-11,0.283799688,4
Astrocytes,Grina,0.268461675,0.33,0.294,0.007486069,1,,Mpp1,0.00727044,-0.748610024,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.003099406,-0.299031504,0.003358249,0.82996748,---,---,0.014747631,-0.579697876,---,---,---,---,---,---,---,---,4
Astrocytes,Psmg2,-0.29326609,0.064,0.101,0.007511895,1,,Lrpap1,---,---,---,---,---,---,---,---,2.64E-05,0.598886095,0.04004416,-0.771477279,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.006620156,0.911508488,---,---,---,---,---,---,0.011160565,0.646992297,---,---,4
Astrocytes,Zmiz1,0.424553423,0.145,0.097,0.007804811,1,,Rps10-ps1,---,---,---,---,---,---,---,---,0.015569669,0.539344976,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.001412651,-0.375255269,0.001990685,0.54342125,---,---,---,---,---,---,0.035478451,0.393710621,---,---,4
Astrocytes,Eif4g1,0.379013999,0.209,0.165,0.007849444,1,,Nell2,---,---,---,---,3.68E-11,-0.725652429,---,---,0.035166577,-0.306536063,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.000426849,-0.546678144,1.02E-21,-0.692272647,4
Astrocytes,Pdia3,0.307705413,0.34,0.308,0.008012113,1,,Cd200,---,---,---,---,---,---,---,---,0.000693072,-0.432087884,---,---,---,---,---,---,---,---,0.02608072,0.447590736,---,---,---,---,---,---,---,---,---,---,0.049665442,-0.637437608,0.001112671,0.697653692,---,---,---,---,4
Astrocytes,Ncl,0.254327939,0.431,0.404,0.008080177,1,,Rab6a,---,---,---,---,---,---,---,---,---,---,0.014848866,-0.896030177,---,---,---,---,---,---,---,---,---,---,---,---,0.025914079,-0.525194066,---,---,---,---,---,---,0.048994131,0.309055182,---,---,4.07E-15,-0.289514115,4
Astrocytes,Me1,0.382755468,0.147,0.107,0.008292789,1,,Gnl3,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.027675045,-0.486223523,0.032885204,-0.416784918,0.025226267,-0.35938417,0.004190649,-1.221509531,---,---,---,---,---,---,4
Astrocytes,Ube2e1,-0.318929854,0.176,0.219,0.008294353,1,,Eif1a,0.017524168,0.393559885,---,---,---,---,0.009410861,0.469669584,0.011456679,0.492832609,---,---,---,---,---,---,---,---,0.047955391,0.828888886,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,4
Astrocytes,Usf2,0.376937288,0.116,0.083,0.00844302,1,,Hspa8,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.00556425,0.604145661,0.002501672,0.288058179,0.000326769,0.405356988,0.039602841,0.515700399,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,4
Astrocytes,Nfix,0.35343408,0.225,0.216,0.008663706,1,,Tmsb10,---,---,---,---,---,---,0.028427067,0.72198568,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.017295711,0.87677918,---,---,---,---,0.006718167,0.605976074,0.000131932,0.305067525,4
Astrocytes,Ankrd11,0.432275762,0.216,0.175,0.008700426,1,,Kcnj10,0.002450644,-1.48733443,0.00275409,0.290412732,4.93E-05,0.44909545,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.00026974,0.298899234,4
Astrocytes,Celsr2,0.429743097,0.162,0.126,0.008718896,1,,Rnaseh2c,---,---,---,---,---,---,---,---,0.008437608,-0.284576542,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.004667579,-0.685238429,0.037821541,0.792106617,0.030290877,-0.857076946,---,---,---,---,---,---,4
Astrocytes,Lmo4,0.336697475,0.374,0.321,0.008795837,1,,Ilk,8.55E-05,-0.975008624,0.000601145,-0.468565286,---,---,---,---,---,---,0.042405471,-1.081366538,---,---,---,---,---,---,---,---,---,---,0.000280606,-0.743157671,---,---,---,---,---,---,---,---,---,---,---,---,---,---,4
Astrocytes,Mkln1,0.411874179,0.133,0.104,0.00894056,1,,Myl6,---,---,0.010170414,-0.290828511,---,---,---,---,---,---,---,---,0.007453939,1.104194699,---,---,0.003426705,0.332906346,---,---,---,---,---,---,---,---,0.001028201,-0.992067399,---,---,---,---,---,---,---,---,---,---,4
Astrocytes,Apba2,0.366329965,0.191,0.147,0.008976992,1,,Cxxc5,---,---,---,---,---,---,---,---,---,---,---,---,0.00242421,1.788117524,---,---,0.026815806,-0.257308727,0.048817275,-0.589951491,---,---,---,---,---,---,0.002686914,0.727406616,---,---,---,---,---,---,---,---,---,---,4
Astrocytes,Icam5,-0.34959746,0.098,0.146,0.00898516,1,,H3f3b,---,---,---,---,---,---,---,---,---,---,0.009195465,-0.66309871,0.033878627,0.596064611,0.031362954,-0.548528551,4.93E-06,-0.641530916,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,4
Astrocytes,Samm50,0.366369094,0.119,0.103,0.009043116,1,,Sypl,---,---,4.43E-05,-0.44443419,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.002067831,-0.407621716,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.030949213,-0.698801636,1.03E-06,-0.319532106,4
Astrocytes,Tppp,-0.287862335,0.085,0.131,0.009451825,1,,Ssu72,---,---,0.03293863,-0.321007476,0.042888315,-0.253609007,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.028781378,0.53188221,---,---,2.81E-07,-0.290402031,4
Astrocytes,Zfp36l1,0.327420772,0.182,0.134,0.009831606,1,,Sh2d5,---,---,---,---,---,---,---,---,2.39E-05,0.586921808,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.001574482,1.317486621,---,---,---,---,---,---,0.019835986,0.732782893,0.00120421,0.713734218,---,---,4
Astrocytes,Eif5b,0.25012825,0.306,0.318,0.009932002,1,,Slc39a6,---,---,---,---,---,---,---,---,0.00032691,-0.772284642,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.029434099,-0.838739848,---,---,---,---,0.008998392,-0.555526547,1.69E-07,-0.458438852,4
Endothelial,Ttr,1.626466388,0.606,0.126,2.99E-27,3.68E-24,,Stat3,0.028852422,-0.511312951,---,---,0.000742403,0.437380999,0.000282162,0.824744996,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,4.21E-06,0.302180748,4
Endothelial,Jund,1.046068168,0.534,0.435,1.42E-12,1.75E-09,,Bloc1s1,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.048174187,-0.317605248,---,---,---,---,0.034914792,-0.464835899,0.030976967,-0.67447078,---,---,0.037101,-0.669625724,---,---,---,---,---,---,4
Endothelial,Itm2a,-0.743197752,0.725,0.883,2.72E-12,3.35E-09,,Eif3k,---,---,---,---,---,---,---,---,0.029905778,-0.356289453,---,---,0.023417199,0.270921336,---,---,---,---,0.017869434,-0.365377621,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,4.31E-08,-0.252457273,4
Endothelial,Fxyd5,0.857103685,0.661,0.484,3.18E-10,3.92E-07,,Eif3b,---,---,---,---,0.007389528,0.378749947,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.003113887,0.927422705,---,---,---,---,0.01538727,0.71484869,---,---,---,---,2.69E-06,0.322159006,4
Endothelial,Ifitm3,0.736547347,0.797,0.713,1.18E-08,1.45E-05,,Commd6,---,---,---,---,---,---,---,---,0.008155778,-0.537046724,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.009019468,-1.181607953,0.013422837,-0.642716853,0.00372329,-0.908621094,---,---,---,---,---,---,---,---,4
